ILCE;KAPINO;ENLEM;ACIKLAMA;ILCEID;MAHALLE;MAHALLEID;ADI;BOYLAM;YOL
ALİAĞA;;38.882541769496;;3;YENİŞAKRAN;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.065504504588;
ALİAĞA;;38.774595332479;;3;UZUNHASANLAR;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.083295605865;
ALİAĞA;;38.795387100782;;3;ATATÜRK;;Aliağa Afet ve Acil Durum Toplanma Alanı;26.965196147199;
ALİAĞA;;38.701806634072;;3;B.HAYRETTİN PAŞA;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.019168046332;
ALİAĞA;;38.867269841623;;3;HACIÖMERLİ;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.061573549759;
ALİAĞA;;38.698117654402;;3;FATİH;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.020496046444;
ALİAĞA;;38.890325727299;;3;YENİŞAKRAN;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.062106506303;
ALİAĞA;;38.789409128768;;3;SİTELER;;Aliağa Afet ve Acil Durum Toplanma Alanı;26.962563171542;
ALİAĞA;;38.760240436698;;3;KARAKUZU;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.112548487104;
ALİAĞA;;38.763640288348;;3;SAMURLU;;Aliağa Afet ve Acil Durum Toplanma Alanı;26.98955508365;
ALİAĞA;;38.843837020874;;3;KALABAK;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.118184315243;
ALİAĞA;;38.734801361935;;3;HOROZGEDİĞİ;;Aliağa Afet ve Acil Durum Toplanma Alanı;26.922460463916;
ALİAĞA;;38.71995948309;;3;BOZKÖY;;Aliağa Afet ve Acil Durum Toplanma Alanı;26.964735282558;
ALİAĞA;;38.774245264866;;3;GÜZELHİSAR;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.017951925327;
ALİAĞA;;38.775559259088;;3;GÜZELHİSAR;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.018267921552;
ALİAĞA;;38.756859396276;;3;ÇITAK;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.057873760704;
ALİAĞA;;38.702409638309;;3;B.HAYRETTİN PAŞA;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.026316009787;
ALİAĞA;;38.703009632639;;3;B.HAYRETTİN PAŞA;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.023385023837;
ALİAĞA;;38.751983261015;;3;ÇAKMAKLI;;Aliağa Afet ve Acil Durum Toplanma Alanı;26.909808496005;
ALİAĞA;;38.700923654906;;3;MİMAR SİNAN;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.034773971087;
ALİAĞA;;38.801540068859;;3;KAZIM DİRİK;;Aliağa Afet ve Acil Durum Toplanma Alanı;26.963408145272;
ALİAĞA;;38.801717074611;;3;KAZIM DİRİK;;Aliağa Afet ve Acil Durum Toplanma Alanı;26.970063111857;
ALİAĞA;;38.915722597203;;3;YENİŞAKRAN;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.060087472313;
ALİAĞA;;38.852894884998;;3;ÇALTILIDERE;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.034587705983;
ALİAĞA;;38.789781124891;;3;SİTELER;;Aliağa Afet ve Acil Durum Toplanma Alanı;26.960277181269;
ALİAĞA;;38.886152757542;;3;YENİŞAKRAN;;Aliağa Afet ve Acil Durum Toplanma Alanı;27.071115470448;
ALİAĞA;;38.798882093684;;3;KURTULUŞ;;ALİAĞA İLÇESİ, KURTULUŞ MAHALLESİ, 1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.974858093749;
ALİAĞA;;38.802508073742;;3;KÜLTÜR;;ALİAĞA İLÇESİ, KÜLTÜR MAHALLESİ, 1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.972773097817;
ALİAĞA;;38.801243095626;;3;KÜLTÜR;;ALİAĞA İLÇESİ, KÜLTÜR MAHALLESİ, 2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.987207029451;
ALİAĞA;;38.788229128741;;3;SİTELER;;ALİAĞA İLÇESİ, SİTELER MAHALLESİ, 2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.957437197134;
ALİAĞA;;38.784238145252;;3;SİTELER;;ALİAĞA İLÇESİ, SİTELER MAHALLESİ, 3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.953393224661;
ALİAĞA;;38.830988939327;;3;YALI;;ALİAĞA İLÇESİ, YALI MAHALLESİ, 1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.981829003668;
ALİAĞA;;38.834736912905;;3;YALI;;ALİAĞA İLÇESİ, YALI MAHALLESİ, 2 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.975339027497;
ALİAĞA;;38.819193002059;;3;YALI;;ALİAĞA İLÇESİ, YALI MAHALLESİ, 3 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.984801008812;
ALİAĞA;;38.821212992975;;3;YALI;;ALİAĞA İLÇESİ, YALI MAHALLESİ, 4 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.985881001053;
ALİAĞA;;38.821436991104;;3;YALI;;ALİAĞA İLÇESİ, YALI MAHALLESİ, 5 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.985169002893;
ALİAĞA;;38.825327971646;;3;YALI;;ALİAĞA İLÇESİ, YALI MAHALLESİ, 6 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.985406995177;
ALİAĞA;;38.814869023349;;3;YALI;;ALİAĞA İLÇESİ, YALI MAHALLESİ, 7 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.984049021193;
ALİAĞA;;38.790838135117;;3;YENİ;;ALİAĞA İLÇESİ, YENİ MAHALLESİ, 1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI;26.975948103012;
BALÇOVA;;38.38902727171;;14;KORUTÜRK;;Balçova Afet ve Acil Durum Toplanma Alanı;27.049771434954;
BALÇOVA;;38.389475257759;;14;KORUTÜRK;;Balçova Afet ve Acil Durum Toplanma Alanı;27.038132492472;
BALÇOVA;;38.390730272253;;14;ONUR;;Balçova Afet ve Acil Durum Toplanma Alanı;27.057953391431;
BALÇOVA;;38.382980309355;;14;TELEFERİK;;Balçova Afet ve Acil Durum Toplanma Alanı;27.054161423416;
BALÇOVA;;38.392966244825;;14;KORUTÜRK;;Balçova Afet ve Acil Durum Toplanma Alanı;27.043696458063;
BALÇOVA;;38.395931247749;;14;EĞİTİM;;Balçova Afet ve Acil Durum Toplanma Alanı;27.060754368182;
BALÇOVA;;38.395213229954;;14;İNCİRALTI;;Balçova Afet ve Acil Durum Toplanma Alanı;27.040385471391;
BALÇOVA;;38.379359332786;;14;ÇETİN EMEÇ;;Balçova Afet ve Acil Durum Toplanma Alanı;27.059854400914;
BALÇOVA;;38.384299309059;;14;ÇETİN EMEÇ;;Balçova Afet ve Acil Durum Toplanma Alanı;27.061419384198;
BALÇOVA;;38.38189131664;;14;TELEFERİK;;Balçova Afet ve Acil Durum Toplanma Alanı;27.057067411326;
BALÇOVA;;38.384207306117;;14;TELEFERİK;;Balçova Afet ve Acil Durum Toplanma Alanı;27.057410404588;
BALÇOVA;;38.394361246915;;14;BAHÇELERARASI;;Balçova Afet ve Acil Durum Toplanma Alanı;27.051562416678;
BALÇOVA;;38.394498241997;;14;BAHÇELERARASI;;Balçova Afet ve Acil Durum Toplanma Alanı;27.047323438048;
BALÇOVA;;38.387742272185;;14;FEVZİ ÇAKMAK;;Balçova Afet ve Acil Durum Toplanma Alanı;27.043447469257;
BALÇOVA;;38.38530230024;;14;FEVZİ ÇAKMAK;;Balçova Afet ve Acil Durum Toplanma Alanı;27.058422397966;
BAYINDIR;;38.221357749016;;7;MİTHATPAŞA;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.64811971481;
BAYINDIR;;38.274728448817;;7;ALANKIYI;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.62452674993;
BAYINDIR;;38.216406771477;;7;SADIKPAŞA;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.644509741014;
BAYINDIR;;38.229471803679;;7;KARAPINAR;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.750160193503;
BAYINDIR;;38.239559757086;;7;GAZİLER;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.755750150547;
BAYINDIR;;38.168208881419;;7;İBRAHİMÇAVUŞ;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.497279553912;
BAYINDIR;;38.200488792283;;7;ELİFLİ;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.579773088718;
BAYINDIR;;38.240690689919;;7;ERGENLİ;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.690889471238;
BAYINDIR;;38.225503757537;;7;TURAN;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.679062553368;
BAYINDIR;;38.191913810203;;7;CUMHURİYET;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.552219240635;
BAYINDIR;;38.223260738827;;7;CAMİİ;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.646927718561;
BAYINDIR;;38.282088363278;;7;BALCILAR;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.57595798054;
BAYINDIR;;38.171151866503;;7;MEKTEP;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.497815546812;
BAYINDIR;;38.206036698315;;7;KIZILCAOVA;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.512660417284;
BAYINDIR;;38.242792626655;;7;KIZILCAAĞAÇ;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.637350735148;
BAYINDIR;;38.250345628353;;7;DEREKÖY;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.679880511136;
BAYINDIR;;38.166036011261;;7;TOKATBAŞI;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.619202944835;
BAYINDIR;;38.216460769249;;7;SADIKPAŞA;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.642236751814;
BAYINDIR;;38.252706684449;;7;KABAAĞAÇ;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.751662150846;
BAYINDIR;;38.201304905328;;7;YAKACIK;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.701255480461;
BAYINDIR;;38.290808259846;;7;ÇINARDİBİ;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.516848262277;
BAYINDIR;;38.213592785552;;7;SADIKPAŞA;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.644149746215;
BAYINDIR;;38.194130989065;;7;PINARLI;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.750327246282;
BAYINDIR;;38.160549158151;;7;PINARLI;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.743549330724;
BAYINDIR;;38.201514808484;;7;FIRINLI;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.602115975791;
BAYINDIR;;38.194885855966;;7;KARAHALİLLİ;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.614975920919;
BAYINDIR;;38.301469245017;;7;OSMANLAR;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.558998035686;
BAYINDIR;;38.243300760913;;7;ALANKÖY;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.780275022899;
BAYINDIR;;38.197885935586;;7;BURUNCUK;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.714404420382;
BAYINDIR;;38.215613782171;;7;FATİH;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.65092770937;
BAYINDIR;;38.17014484339;;7;HAVUZBAŞI;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.469643689189;
BAYINDIR;;38.209689708814;;7;YAKAPINAR;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.542808260416;
BAYINDIR;;38.219982754978;;7;MİTHATPAŞA;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.645889728228;
BAYINDIR;;38.245412720315;;7;KARAHAYIT;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.749019175591;
BAYINDIR;;38.242630718641;;7;ÇENİKLER;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.732530260752;
BAYINDIR;;38.204183916146;;7;ZEYTİNOVA;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.728953337967;
BAYINDIR;;38.182765800485;;7;ARIKBAŞI;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.493628549405;
BAYINDIR;;38.218301774336;;7;DEMİRCİLİK;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.657474672278;
BAYINDIR;;38.146897997065;;7;HASKÖY;;Bayindir Afet ve Acil Durum Toplanma Alanı;27.502556561183;
BAYRAKLI;;38.466081008778;;11;TEPEKULE;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.178388662515;
BAYRAKLI;;38.494340830449;;11;YAMANLAR;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.146728772613;
BAYRAKLI;;38.4575110735;;11;MANSUROĞLU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.197558582263;
BAYRAKLI;;38.465181030367;;11;MANAVKUYU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.194518584588;
BAYRAKLI;;38.477100941761;;11;CENGİZHAN;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.168778691887;
BAYRAKLI;;38.495136814771;;11;KÖRFEZ;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.135935824751;
BAYRAKLI;;38.462421041988;;11;MANAVKUYU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.191758603281;
BAYRAKLI;;38.483680866743;;11;ONUR;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.12898887895;
BAYRAKLI;;38.456111071977;;11;MANSUROĞLU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.189318626021;
BAYRAKLI;;38.453350081565;;11;MANSUROĞLU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.184998651001;
BAYRAKLI;;38.466480968866;;11;GÜMÜŞPALA;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.141418846221;
BAYRAKLI;;38.476934889391;;11;SOĞUKKUYU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.117136948574;
BAYRAKLI;;38.476290891449;;11;SOĞUKKUYU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.1157089574;
BAYRAKLI;;38.454281080441;;11;MANSUROĞLU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.18844863368;
BAYRAKLI;;38.451792086329;;11;MANSUROĞLU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.182025669103;
BAYRAKLI;;38.453529082371;;11;MANSUROĞLU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.186761642635;
BAYRAKLI;;38.458631064191;;11;MANSUROĞLU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.19482859366;
BAYRAKLI;;38.454771078763;;11;MANSUROĞLU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.189798625608;
BAYRAKLI;;38.45624307665;;11;MANSUROĞLU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.194225601113;
BAYRAKLI;;38.462071041224;;11;MANAVKUYU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.188898617645;
BAYRAKLI;;38.462101043421;;11;MANAVKUYU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.191658603297;
BAYRAKLI;;38.474240944596;;11;75. YIL;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.156258758732;
BAYRAKLI;;38.496670816633;;11;YAMANLAR;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.14439877993;
BAYRAKLI;;38.496214816537;;11;YAMANLAR;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.142998788341;
BAYRAKLI;;38.483170866163;;11;POSTACILAR;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.125418897928;
BAYRAKLI;;38.472120954106;;11;FUAT EDİP BAKSI;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.154738770194;
BAYRAKLI;;38.491600829971;;11;KÖRFEZ;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.132158849831;
BAYRAKLI;;38.475100968937;;11;OSMANGAZİ;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.184608615996;
BAYRAKLI;;38.464173026182;;11;MANAVKUYU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.18541663154;
BAYRAKLI;;38.464791026399;;11;MANAVKUYU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.189309610198;
BAYRAKLI;;38.460141053785;;11;MANAVKUYU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.191838606296;
BAYRAKLI;;38.480540891103;;11;ORG.NAFİZ GÜRMAN;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.136818845289;
BAYRAKLI;;38.478560884764;;11;SOĞUKKUYU;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.121478924716;
BAYRAKLI;;38.49026083596;;11;KÖRFEZ;;Bayrakli Afet ve Acil Durum Toplanma Alanı;27.132488849815;
BERGAMA;;39.305971032207;;999;KAPLAN (GÖÇBEYLİ BUCAĞI);;Bergama Afet ve Acil Durum Toplanma Alanı;27.410296113888;
BERGAMA;;39.344248546884;;999;GÜNEŞLİ;;Bergama Afet ve Acil Durum Toplanma Alanı;27.125902399571;
BERGAMA;;38.940802549702;;999;KIZILTEPE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.133342072238;
BERGAMA;;39.288126092925;;999;ALHATLI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.384743265135;
BERGAMA;;38.920122847974;;999;RAHMANLAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.319914201483;
BERGAMA;;39.274596098097;;999;DEREKÖY;;Bergama Afet ve Acil Durum Toplanma Alanı;27.325927568406;
BERGAMA;;39.101407768862;;999;BAHÇELİEVLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.152150701203;
BERGAMA;;38.935713734182;;999;KOCAHALİLLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.285361343555;
BERGAMA;;38.885033915384;;999;SEKLİK;;Bergama Afet ve Acil Durum Toplanma Alanı;27.215433769919;
BERGAMA;;39.196151458531;;999;DOĞANCI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.301457820988;
BERGAMA;;39.349687715439;;999;İKİZLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.310154514105;
BERGAMA;;39.055216034083;;999;ARMAĞANLAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.185633619989;
BERGAMA;;39.325253849952;;999;GÜLTEPE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.324888486124;
BERGAMA;;39.09059369586;;999;SAĞANCI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.032900296021;
BERGAMA;;39.192693468937;;999;FERİZLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.295624854294;
BERGAMA;;39.324164797302;;999;HACILAR (DEREKÖY BUCAĞI);;Bergama Afet ve Acil Durum Toplanma Alanı;27.270010748972;
BERGAMA;;39.216310509969;;999;SARICALAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.447704086014;
BERGAMA;;39.15519955463;;999;HAMZALISÜLEYMANİYE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.200956372721;
BERGAMA;;39.353914712226;;999;ORUŞLAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.326949426071;
BERGAMA;;39.191710515034;;999;AZİZİYE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.33546666516;
BERGAMA;;39.277330122348;;999;YENİLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.361568394092;
BERGAMA;;39.046102088611;;999;GAYLAN;;Bergama Afet ve Acil Durum Toplanma Alanı;27.194641592375;
BERGAMA;;38.993621212319;;999;TEKKEDERE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.064577313576;
BERGAMA;;38.932994673513;;999;İSMAİLLİ;;Bergama Afet ve Acil Durum Toplanma Alanı;27.2135696957;
BERGAMA;;38.906811788355;;999;ATÇILAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.19909781115;
BERGAMA;;39.018063098911;;999;KURFALLI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.072434232374;
BERGAMA;;39.010238285516;;999;MARUFLAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.212216569717;
BERGAMA;;39.355870753224;;999;ÜRKÜTLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.375128195134;
BERGAMA;;39.087840760373;;999;ÇAMKÖY;;Bergama Afet ve Acil Durum Toplanma Alanı;27.080576070254;
BERGAMA;;39.269437239404;;999;YALNIZDAM;;Bergama Afet ve Acil Durum Toplanma Alanı;27.438174042241;
BERGAMA;;39.185101640668;;999;BÖLCEK;;Bergama Afet ve Acil Durum Toplanma Alanı;27.425940243498;
BERGAMA;;39.131432772452;;999;DAĞISTAN;;Bergama Afet ve Acil Durum Toplanma Alanı;27.29723595159;
BERGAMA;;39.09112079113;;999;YALNIZEV;;Bergama Afet ve Acil Durum Toplanma Alanı;27.125050849245;
BERGAMA;;39.252674276076;;999;ÇAMOBA;;Bergama Afet ve Acil Durum Toplanma Alanı;27.39397128158;
BERGAMA;;39.151985501515;;999;YERLİTAHTACI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.136416689435;
BERGAMA;;39.009405126689;;999;YENİKENT;;Bergama Afet ve Acil Durum Toplanma Alanı;27.058420315988;
BERGAMA;;39.223551404174;;999;ALİBEYLİ;;Bergama Afet ve Acil Durum Toplanma Alanı;27.379543399885;
BERGAMA;;39.072443829375;;999;OVACIK;;Bergama Afet ve Acil Durum Toplanma Alanı;27.074204128728;
BERGAMA;;38.970517335167;;999;ZEYTİNDAĞ;;Bergama Afet ve Acil Durum Toplanma Alanı;27.071869318926;
BERGAMA;;39.001400221018;;999;ÇALIBAHÇE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.109862080692;
BERGAMA;;39.022900163968;;999;CEVAPLI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.156680816361;
BERGAMA;;38.953219559859;;999;BALABAN;;Bergama Afet ve Acil Durum Toplanma Alanı;27.202033717618;
BERGAMA;;39.250154155179;;999;YORTANLI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.265476898762;
BERGAMA;;39.335709857412;;999;İNEŞİR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.382076196174;
BERGAMA;;39.301206791666;;999;KIRANLI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.15809732188;
BERGAMA;;39.289673751466;;999;TERZİHALİLLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.06788677345;
BERGAMA;;38.974827424513;;999;KOYUNELİ;;Bergama Afet ve Acil Durum Toplanma Alanı;27.175711808203;
BERGAMA;;38.950869637729;;999;TAVUKÇUKURU;;Bergama Afet ve Acil Durum Toplanma Alanı;27.265533413277;
BERGAMA;;39.199323324546;;999;GÖKÇEYURT;;Bergama Afet ve Acil Durum Toplanma Alanı;27.188943353913;
BERGAMA;;38.941193529742;;999;ÖRLEMİŞ;;Bergama Afet ve Acil Durum Toplanma Alanı;27.117063150284;
BERGAMA;;39.220757251033;;999;MAHMUDİYE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.219583169848;
BERGAMA;;39.317525884998;;999;KARALAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.322151512224;
BERGAMA;;39.264889711142;;999;DEMİRCİDERE;;Bergama Afet ve Acil Durum Toplanma Alanı;26.919206528575;
BERGAMA;;39.050098991701;;999;EĞRİGÖL;;Bergama Afet ve Acil Durum Toplanma Alanı;27.121963936543;
BERGAMA;;39.016705130593;;999;SARIDERE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.096826116484;
BERGAMA;;39.321945852147;;999;KATRANCI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.311990553718;
BERGAMA;;39.238149274882;;999;ÇALTIKORU;;Bergama Afet ve Acil Durum Toplanma Alanı;27.32372964215;
BERGAMA;;38.99512235739;;999;AVUNDUK;;Bergama Afet ve Acil Durum Toplanma Alanı;27.208955611406;
BERGAMA;;39.217818356078;;999;PAŞAKÖY;;Bergama Afet ve Acil Durum Toplanma Alanı;27.30519976583;
BERGAMA;;39.239426188525;;999;ÜÇTEPE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.246716007599;
BERGAMA;;38.970033385334;;999;BOZYERLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.116390104167;
BERGAMA;;39.071625000702;;999;KAŞIKÇI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.231723369141;
BERGAMA;;39.113300742337;;999;İNKILAP;;Bergama Afet ve Acil Durum Toplanma Alanı;27.182750533078;
BERGAMA;;39.118896709344;;999;GAZİPAŞA;;Bergama Afet ve Acil Durum Toplanma Alanı;27.177630548131;
BERGAMA;;39.031626000847;;999;AŞAĞIKIRIKLAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.044689342834;
BERGAMA;;39.297295935795;;999;TIRMANLAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.277026761504;
BERGAMA;;38.965008541152;;999;HACILAR (İSMAİLLİ BUCAĞI);;Bergama Afet ve Acil Durum Toplanma Alanı;27.241038507792;
BERGAMA;;39.269001253366;;999;MURATLAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.450276985158;
BERGAMA;;39.173965402168;;999;KAPUKAYA;;Bergama Afet ve Acil Durum Toplanma Alanı;27.144836609473;
BERGAMA;;39.318972933259;;999;SARICAOĞLU;;Bergama Afet ve Acil Durum Toplanma Alanı;27.375935255151;
BERGAMA;;39.251568356032;;999;AŞAĞIILGINDERE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.467023935526;
BERGAMA;;39.258545824289;;999;HİSARKÖY;;Bergama Afet ve Acil Durum Toplanma Alanı;26.994427179781;
BERGAMA;;39.078046935976;;999;SİNDEL;;Bergama Afet ve Acil Durum Toplanma Alanı;27.199789512697;
BERGAMA;;39.121421675195;;999;TİYELTİ;;Bergama Afet ve Acil Durum Toplanma Alanı;27.156544645728;
BERGAMA;;39.063926862369;;999;SÜLEYMANLI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.06527618715;
BERGAMA;;39.249981835527;;999;AŞAĞIBEY;;Bergama Afet ve Acil Durum Toplanma Alanı;26.966298329722;
BERGAMA;;39.094651714539;;999;NARLICA;;Bergama Afet ve Acil Durum Toplanma Alanı;27.069786110196;
BERGAMA;;39.211499280235;;999;AVUNDURUK;;Bergama Afet ve Acil Durum Toplanma Alanı;27.20391126115;
BERGAMA;;39.046100047821;;999;KARAHIDIRLI;;Bergama Afet ve Acil Durum Toplanma Alanı;27.155621781751;
BERGAMA;;39.318973686455;;999;ÇAMAVLU;;Bergama Afet ve Acil Durum Toplanma Alanı;27.140575374371;
BERGAMA;;39.291284718693;;999;HACIHAMZALAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.04525887864;
BERGAMA;;39.321706878293;;999;KIRCALAR;;Bergama Afet ve Acil Durum Toplanma Alanı;27.336632436081;
BERGAMA;;39.261443175844;;999;EĞİLLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.338126532908;
BERGAMA;;39.273154023095;;999;PİREVELİLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.24692194734;
BERGAMA;;39.093052791139;;999;KADRİYE;;Bergama Afet ve Acil Durum Toplanma Alanı;27.134512800512;
BERGAMA;;39.308899896166;;999;AKÇENGER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.29328966363;
BERGAMA;;39.176293529443;;999;AHMETBEYLER;;Bergama Afet ve Acil Durum Toplanma Alanı;27.27560497811;
